5	2013-08-04	video_view	15	0
5	2013-08-04	page_like	11	0
5	2013-08-03	link_click	41	0
5	2013-08-03	video_view	41	0
5	2013-08-03	page_like	21	0
5	2013-08-02	link_click	68	0
5	2013-08-02	video_view	61	0
5	2013-08-02	page_like	38	0
5	2013-08-01	link_click	50	0
5	2013-08-01	video_view	100	0
5	2013-08-01	page_like	79	0
5	2013-07-31	link_click	50	0
5	2013-07-31	video_view	56	0
5	2013-07-31	page_like	61	0
5	2013-07-30	link_click	64	0
5	2013-07-30	video_view	72	0
5	2013-07-30	page_like	72	0
5	2013-07-29	link_click	51	0
5	2013-07-29	video_view	54	0
5	2013-07-29	page_like	36	0
6	2013-09-30	page_like	50	0
6	2013-09-30	video_view	65	0
6	2013-09-29	page_like	1	0
6	2013-09-29	video_view	2	0
6	2013-09-28	page_like	23	0
6	2013-09-28	video_view	16	0
6	2013-09-27	page_like	36	0
6	2013-09-27	video_view	102	0
6	2013-09-26	page_like	21	0
6	2013-09-26	video_view	30	0
6	2013-09-25	page_like	58	0
6	2013-09-25	video_view	75	0
6	2013-09-24	page_like	6	0
6	2013-09-24	video_view	5	0
6	2013-09-23	page_like	124	0
6	2013-09-23	video_view	142	0
6	2013-09-22	page_like	48	0
6	2013-09-22	video_view	102	0
6	2013-09-21	page_like	56	0
6	2013-09-21	video_view	30	0
6	2013-09-20	page_like	15	0
6	2013-09-20	video_view	11	0
6	2013-09-19	page_like	88	0
6	2013-09-19	video_view	75	0
6	2013-09-18	page_like	142	0
6	2013-09-18	video_view	57	0
6	2013-09-17	page_like	259	0
6	2013-09-17	video_view	277	0
7	2013-09-30	offer_claim	11	0
7	2013-09-29	offer_claim	86	0
7	2013-09-28	offer_claim	45	0
7	2013-09-27	offer_claim	99	0
7	2013-09-26	offer_claim	5	0
7	2013-09-25	offer_claim	3	0
7	2013-09-24	offer_claim	23	0
7	2013-09-23	offer_claim	17	0
7	2013-09-22	offer_claim	17	0
7	2013-09-21	offer_claim	29	0
7	2013-09-20	offer_claim	189	0
7	2013-09-19	offer_claim	148	0
7	2013-09-18	offer_claim	168	0
7	2013-09-17	offer_claim	11	0
7	2013-09-16	offer_claim	53	0
7	2013-09-15	offer_claim	114	0
7	2013-09-14	offer_claim	196	0
7	2013-09-13	offer_claim	45	0
7	2013-09-12	offer_claim	75	0
7	2013-09-11	offer_claim	47	0
7	2013-09-10	offer_claim	13	0
7	2013-09-09	offer_claim	46	0
7	2013-09-08	offer_claim	33	0
7	2013-09-07	offer_claim	18	0
7	2013-09-06	offer_claim	58	0
7	2013-09-05	offer_claim	7	0
7	2013-09-04	offer_claim	55	0
7	2013-09-03	offer_claim	68	0
7	2013-09-02	offer_claim	40	0
7	2013-09-01	offer_claim	10	0
7	2013-08-31	offer_claim	36	0
7	2013-08-30	offer_claim	6	0
7	2013-08-29	offer_claim	71	0
7	2013-08-28	offer_claim	54	0
7	2013-08-27	offer_claim	92	0
8	2013-09-30	video_view	159	0
8	2013-09-30	offsite_conversion	139	62
8	2013-09-30	mobile_app_install	258	0
8	2013-09-29	video_view	36	0
8	2013-09-29	offsite_conversion	45	284
8	2013-09-29	mobile_app_install	36	0
9	2013-09-30	post_like	37	0
9	2013-09-30	video_view	21	0
9	2013-09-29	post_like	220	0
9	2013-09-29	video_view	173	0
9	2013-09-28	post_like	122	0
9	2013-09-28	video_view	304	0
9	2013-09-27	post_like	119	0
9	2013-09-27	video_view	83	0
9	2013-09-26	post_like	64	0
9	2013-09-26	video_view	38	0
9	2013-09-25	post_like	42	0
9	2013-09-25	video_view	28	0
9	2013-09-24	post_like	52	0
9	2013-09-24	video_view	28	0
9	2013-09-23	post_like	80	0
9	2013-09-23	video_view	60	0
9	2013-09-22	post_like	54	0
9	2013-09-22	video_view	87	0
9	2013-09-21	post_like	4	0
9	2013-09-21	video_view	6	0
9	2013-09-20	post_like	44	0
9	2013-09-20	video_view	27	0
9	2013-09-19	post_like	7	0
9	2013-09-19	video_view	6	0
9	2013-09-18	post_like	60	0
9	2013-09-18	video_view	33	0
9	2013-09-17	post_like	5	0
9	2013-09-17	video_view	5	0
9	2013-09-16	post_like	7	0
9	2013-09-16	video_view	11	0
9	2013-09-15	post_like	19	0
9	2013-09-15	video_view	23	0
9	2013-09-14	post_like	31	0
9	2013-09-14	video_view	27	0
9	2013-09-13	post_like	13	0
9	2013-09-13	video_view	25	0
9	2013-09-12	post_like	185	0
9	2013-09-12	video_view	114	0
9	2013-09-11	post_like	85	0
9	2013-09-11	video_view	158	0
9	2013-09-10	post_like	73	0
9	2013-09-10	video_view	110	0
9	2013-09-09	post_like	81	0
9	2013-09-09	video_view	45	0
9	2013-09-08	post_like	250	0
9	2013-09-08	video_view	183	0
9	2013-09-07	post_like	1	0
9	2013-09-07	video_view	2	0
9	2013-09-06	post_like	163	0
9	2013-09-06	video_view	119	0
9	2013-09-05	post_like	39	0
9	2013-09-05	video_view	43	0
9	2013-09-04	post_like	31	0
9	2013-09-04	video_view	55	0
9	2013-09-03	post_like	29	0
9	2013-09-03	video_view	23	0
9	2013-09-02	post_like	85	0
9	2013-09-02	video_view	85	0
9	2013-09-01	post_like	101	0
9	2013-09-01	video_view	152	0
9	2013-08-31	post_like	289	0
9	2013-08-31	video_view	251	0
9	2013-08-30	post_like	14	0
9	2013-08-30	video_view	15	0
9	2013-08-29	post_like	294	0
9	2013-08-29	video_view	147	0
9	2013-08-28	post_like	36	0
9	2013-08-28	video_view	26	0
9	2013-08-27	post_like	250	0
9	2013-08-27	video_view	196	0
9	2013-08-26	post_like	91	0
9	2013-08-26	video_view	171	0
9	2013-08-25	post_like	78	0
9	2013-08-25	video_view	47	0
9	2013-08-24	post_like	122	0
9	2013-08-24	video_view	84	0
9	2013-08-23	post_like	17	0
9	2013-08-23	video_view	19	0
9	2013-08-22	post_like	122	0
9	2013-08-22	video_view	65	0
9	2013-08-21	post_like	49	0
9	2013-08-21	video_view	49	0
9	2013-08-20	post_like	18	0
9	2013-08-20	video_view	33	0
9	2013-08-19	post_like	322	0
9	2013-08-19	video_view	248	0
9	2013-08-18	post_like	48	0
9	2013-08-18	video_view	103	0
9	2013-08-17	post_like	89	0
9	2013-08-17	video_view	77	0
9	2013-08-16	post_like	14	0
9	2013-08-16	video_view	14	0
9	2013-08-15	post_like	151	0
9	2013-08-15	video_view	162	0
9	2013-08-14	post_like	37	0
9	2013-08-14	video_view	55	0
9	2013-08-13	post_like	34	0
9	2013-08-13	video_view	25	0
9	2013-08-12	post_like	6	0
9	2013-08-12	video_view	5	0
9	2013-08-11	post_like	19	0
9	2013-08-11	video_view	19	0
9	2013-08-10	post_like	19	0
9	2013-08-10	video_view	12	0
9	2013-08-09	post_like	83	0
9	2013-08-09	video_view	66	0
9	2013-08-08	post_like	257	0
9	2013-08-08	video_view	86	0
9	2013-08-07	post_like	82	0
9	2013-08-07	video_view	109	0
9	2013-08-06	post_like	94	0
9	2013-08-06	video_view	36	0
9	2013-08-05	post_like	37	0
9	2013-08-05	video_view	21	0
9	2013-08-04	post_like	22	0
9	2013-08-04	video_view	22	0
9	2013-08-03	post_like	30	0
9	2013-08-03	video_view	41	0
9	2013-08-02	post_like	15	0
9	2013-08-02	video_view	15	0
9	2013-08-01	post_like	173	0
9	2013-08-01	video_view	99	0
9	2013-07-31	post_like	19	0
9	2013-07-31	video_view	23	0
9	2013-07-30	post_like	115	0
9	2013-07-30	video_view	207	0
9	2013-07-29	post_like	17	0
9	2013-07-29	video_view	24	0
9	2013-07-28	post_like	158	0
9	2013-07-28	video_view	100	0
9	2013-07-27	post_like	68	0
9	2013-07-27	video_view	68	0
9	2013-07-26	post_like	106	0
9	2013-07-26	video_view	117	0
9	2013-07-25	post_like	49	0
9	2013-07-25	video_view	98	0
9	2013-07-24	post_like	2	0
9	2013-07-24	video_view	2	0
9	2013-07-23	post_like	22	0
9	2013-07-23	video_view	40	0
9	2013-07-22	post_like	32	0
9	2013-07-22	video_view	59	0
9	2013-07-21	post_like	16	0
9	2013-07-21	video_view	21	0
9	2013-07-20	post_like	41	0
9	2013-07-20	video_view	50	0
9	2013-07-19	post_like	4	0
9	2013-07-19	video_view	2	0
9	2013-07-18	post_like	37	0
9	2013-07-18	video_view	52	0
9	2013-07-17	post_like	32	0
9	2013-07-17	video_view	58	0
9	2013-07-16	post_like	77	0
9	2013-07-16	video_view	70	0
9	2013-07-15	post_like	24	0
9	2013-07-15	video_view	17	0
9	2013-07-14	post_like	53	0
9	2013-07-14	video_view	45	0
9	2013-07-13	post_like	46	0
9	2013-07-13	video_view	42	0
9	2013-07-12	post_like	14	0
9	2013-07-12	video_view	7	0
9	2013-07-11	post_like	71	0
9	2013-07-11	video_view	63	0
9	2013-07-10	post_like	79	0
9	2013-07-10	video_view	94	0
9	2013-07-09	post_like	43	0
9	2013-07-09	video_view	30	0
9	2013-07-08	post_like	53	0
9	2013-07-08	video_view	95	0
9	2013-07-07	post_like	91	0
9	2013-07-07	video_view	91	0
9	2013-07-06	post_like	51	0
9	2013-07-06	video_view	36	0
9	2013-07-05	post_like	27	0
9	2013-07-05	video_view	24	0
9	2013-07-04	post_like	120	0
9	2013-07-04	video_view	54	0
9	2013-07-03	post_like	106	0
9	2013-07-03	video_view	65	0
9	2013-07-02	post_like	3	0
9	2013-07-02	video_view	3	0
9	2013-07-01	post_like	82	0
9	2013-07-01	video_view	137	0
9	2013-06-30	post_like	44	0
9	2013-06-30	video_view	29	0
9	2013-06-29	post_like	109	0
9	2013-06-29	video_view	67	0
9	2013-06-28	post_like	84	0
9	2013-06-28	video_view	63	0
9	2013-06-27	post_like	187	0
9	2013-06-27	video_view	156	0
9	2013-06-26	post_like	33	0
9	2013-06-26	video_view	71	0
9	2013-06-25	post_like	26	0
9	2013-06-25	video_view	31	0
9	2013-06-24	post_like	97	0
9	2013-06-24	video_view	162	0
10	2013-09-30	link_click	62	0
10	2013-09-30	post_like	70	0
10	2013-09-30	page_like	39	0
10	2013-09-29	link_click	228	0
10	2013-09-29	post_like	249	0
10	2013-09-29	page_like	228	0
10	2013-09-28	link_click	16	0
10	2013-09-28	post_like	8	0
10	2013-09-28	page_like	13	0
10	2013-09-27	link_click	64	0
10	2013-09-27	post_like	45	0
10	2013-09-27	page_like	32	0
10	2013-09-26	link_click	3	0
10	2013-09-26	post_like	2	0
10	2013-09-26	page_like	2	0
10	2013-09-25	link_click	43	0
10	2013-09-25	post_like	66	0
10	2013-09-25	page_like	38	0
10	2013-09-24	link_click	144	0
10	2013-09-24	post_like	92	0
10	2013-09-24	page_like	154	0
10	2013-09-23	link_click	15	0
10	2013-09-23	post_like	12	0
10	2013-09-23	page_like	19	0
10	2013-09-22	link_click	7	0
10	2013-09-22	post_like	5	0
10	2013-09-22	page_like	9	0
10	2013-09-21	link_click	64	0
10	2013-09-21	post_like	76	0
10	2013-09-21	page_like	76	0
10	2013-09-20	link_click	246	0
10	2013-09-20	post_like	171	0
10	2013-09-20	page_like	114	0
10	2013-09-19	link_click	9	0
10	2013-09-19	post_like	16	0
10	2013-09-19	page_like	12	0
10	2013-09-18	link_click	5	0
10	2013-09-18	post_like	11	0
10	2013-09-18	page_like	13	0
10	2013-09-17	link_click	21	0
10	2013-09-17	post_like	13	0
10	2013-09-17	page_like	7	0
10	2013-09-16	link_click	32	0
10	2013-09-16	post_like	43	0
10	2013-09-16	page_like	20	0
10	2013-09-15	link_click	5	0
10	2013-09-15	post_like	4	0
10	2013-09-15	page_like	5	0
10	2013-09-14	link_click	35	0
10	2013-09-14	post_like	35	0
10	2013-09-14	page_like	52	0
10	2013-09-13	link_click	140	0
10	2013-09-13	post_like	186	0
10	2013-09-13	page_like	218	0
10	2013-09-12	link_click	44	0
10	2013-09-12	post_like	80	0
10	2013-09-12	page_like	36	0
10	2013-09-11	link_click	21	0
10	2013-09-11	post_like	27	0
10	2013-09-11	page_like	27	0
10	2013-09-10	link_click	116	0
10	2013-09-10	post_like	81	0
10	2013-09-10	page_like	105	0
10	2013-09-09	link_click	96	0
10	2013-09-09	post_like	112	0
10	2013-09-09	page_like	80	0
10	2013-09-08	link_click	1	0
10	2013-09-08	post_like	1	0
10	2013-09-08	page_like	1	0
10	2013-09-07	link_click	219	0
10	2013-09-07	post_like	100	0
10	2013-09-07	page_like	259	0
10	2013-09-06	link_click	51	0
10	2013-09-06	post_like	48	0
10	2013-09-06	page_like	20	0
10	2013-09-05	link_click	66	0
10	2013-09-05	post_like	61	0
10	2013-09-05	page_like	24	0
10	2013-09-04	link_click	47	0
10	2013-09-04	post_like	43	0
10	2013-09-04	page_like	54	0
10	2013-09-03	link_click	139	0
10	2013-09-03	post_like	200	0
10	2013-09-03	page_like	169	0
10	2013-09-02	link_click	218	0
10	2013-09-02	post_like	102	0
10	2013-09-02	page_like	146	0
10	2013-09-01	link_click	246	0
10	2013-09-01	post_like	197	0
10	2013-09-01	page_like	147	0
10	2013-08-31	link_click	128	0
10	2013-08-31	post_like	55	0
10	2013-08-31	page_like	73	0
10	2013-08-30	link_click	120	0
10	2013-08-30	post_like	60	0
10	2013-08-30	page_like	120	0
10	2013-08-29	link_click	202	0
10	2013-08-29	post_like	140	0
10	2013-08-29	page_like	109	0
10	2013-08-28	link_click	36	0
10	2013-08-28	post_like	18	0
10	2013-08-28	page_like	16	0
10	2013-08-27	link_click	42	0
10	2013-08-27	post_like	118	0
10	2013-08-27	page_like	102	0
10	2013-08-26	link_click	136	0
10	2013-08-26	post_like	118	0
10	2013-08-26	page_like	54	0
10	2013-08-25	link_click	46	0
10	2013-08-25	post_like	46	0
10	2013-08-25	page_like	69	0
10	2013-08-24	link_click	212	0
10	2013-08-24	post_like	283	0
10	2013-08-24	page_like	118	0
10	2013-08-23	link_click	22	0
10	2013-08-23	post_like	34	0
10	2013-08-23	page_like	20	0
10	2013-08-22	link_click	56	0
10	2013-08-22	post_like	41	0
10	2013-08-22	page_like	36	0
10	2013-08-21	link_click	32	0
10	2013-08-21	post_like	55	0
10	2013-08-21	page_like	64	0
10	2013-08-20	link_click	16	0
10	2013-08-20	post_like	9	0
10	2013-08-20	page_like	16	0
10	2013-08-19	link_click	21	0
10	2013-08-19	post_like	51	0
10	2013-08-19	page_like	47	0
